,league_id,manager_id,gw,active_chip,automatic_subs,gw_points,total_points,picks,captain,vice_captain,bank
9263,2123652,9339345,30,,"[(220, 36), (353, 31)]",36.0,1239.0,"(352, 220, 290, 430, 353, 526, 689, 216, 373, 8, 60, 28, 36, 31, 343)",8.0,689.0,2.0
9264,2123652,9339345,31,,"[(28, 352), (220, 36), (353, 290), (343, 8)]",49.0,1288.0,"(28, 220, 31, 430, 353, 526, 689, 216, 373, 343, 60, 352, 36, 290, 8)",8.0,689.0,2.0
9265,2123652,9339345,32,,"[(220, 36), (343, 290)]",43.0,1331.0,"(352, 220, 31, 430, 526, 689, 216, 373, 343, 8, 60, 28, 36, 353, 290)",8.0,689.0,2.0
9266,2123652,9339345,33,,"[(220, 36), (343, 430)]",45.0,1376.0,"(352, 220, 31, 290, 526, 689, 216, 373, 343, 8, 60, 28, 36, 353, 430)",8.0,689.0,2.0
9267,2123652,9339345,34,,"[(220, 430), (353, 526)]",88.0,1464.0,"(352, 36, 31, 290, 220, 353, 689, 216, 373, 8, 60, 28, 430, 526, 343)",8.0,689.0,2.0
9268,2123652,9339345,35,,"[(220, 31), (343, 430)]",38.0,1502.0,"(352, 36, 220, 290, 526, 689, 216, 373, 343, 8, 60, 28, 31, 353, 430)",8.0,689.0,2.0
9269,2123652,9339345,36,,"[(220, 31), (353, 430), (343, 216)]",33.0,1535.0,"(352, 36, 220, 290, 353, 526, 689, 373, 343, 8, 60, 28, 31, 430, 216)",8.0,689.0,2.0
9270,2123652,9339345,37,,"[(220, 36), (353, 31)]",54.0,1589.0,"(352, 220, 290, 430, 353, 526, 689, 216, 373, 8, 60, 28, 36, 31, 343)",8.0,689.0,2.0
9271,2123652,9339345,38,,"[(220, 36), (353, 526)]",48.0,1637.0,"(352, 220, 31, 290, 430, 353, 689, 216, 373, 8, 60, 28, 36, 526, 343)",8.0,689.0,2.0
9272,2123652,8206720,1,,,,,,,,
9273,2123652,8206720,2,,[],43.0,43.0,"(49, 430, 20, 391, 302, 209, 308, 19, 216, 60, 415, 17, 36, 309, 324)",60.0,19.0,19.0
9274,2123652,8206720,3,bboost,[],58.0,61.0,"(424, 430, 20, 36, 539, 140, 19, 143, 415, 355, 211, 17, 341, 611, 309)",355.0,424.0,0.0
9275,2123652,8206720,4,,[],69.0,126.0,"(424, 639, 20, 36, 611, 539, 309, 19, 415, 355, 211, 17, 341, 143, 501)",355.0,424.0,16.0
9276,2123652,8206720,5,,"[(424, 17), (341, 415)]",52.0,178.0,"(424, 639, 20, 611, 36, 341, 501, 19, 309, 355, 211, 17, 415, 143, 539)",355.0,17.0,16.0
9277,2123652,8206720,6,,"[(424, 17)]",51.0,229.0,"(424, 639, 20, 611, 36, 501, 19, 309, 355, 415, 211, 17, 341, 143, 539)",355.0,17.0,16.0
9278,2123652,8206720,7,,"[(424, 17), (341, 211)]",50.0,279.0,"(424, 639, 20, 611, 36, 341, 501, 19, 309, 355, 415, 17, 211, 143, 539)",355.0,17.0,16.0
9279,2123652,8206720,8,,"[(424, 17), (143, 19)]",59.0,338.0,"(424, 639, 20, 611, 36, 501, 143, 309, 355, 415, 211, 17, 341, 19, 539)",355.0,17.0,16.0
9280,2123652,8206720,9,,"[(424, 17), (341, 611)]",44.0,382.0,"(424, 639, 20, 341, 36, 501, 19, 309, 355, 415, 211, 17, 611, 143, 539)",355.0,17.0,16.0
9281,2123652,8206720,10,,"[(424, 17), (143, 415)]",75.0,457.0,"(424, 639, 20, 611, 36, 501, 19, 309, 143, 355, 211, 17, 341, 415, 539)",355.0,17.0,16.0
9282,2123652,8206720,11,,"[(424, 17), (341, 415)]",49.0,506.0,"(424, 639, 20, 611, 36, 341, 501, 19, 309, 355, 211, 17, 415, 143, 539)",355.0,17.0,16.0
9283,2123652,8206720,12,,"[(424, 17), (341, 639), (143, 415)]",69.0,575.0,"(424, 341, 20, 611, 36, 501, 19, 309, 143, 355, 211, 17, 639, 415, 539)",355.0,17.0,16.0
9284,2123652,8206720,13,,"[(341, 639), (539, 611)]",52.0,627.0,"(17, 341, 20, 36, 539, 501, 19, 309, 355, 415, 211, 424, 639, 143, 611)",355.0,17.0,16.0
9285,2123652,8206720,14,,"[(424, 17), (341, 639)]",53.0,680.0,"(424, 341, 20, 611, 36, 501, 19, 309, 355, 415, 211, 17, 639, 143, 539)",355.0,17.0,16.0
9286,2123652,8206720,15,,"[(341, 639), (143, 36)]",32.0,712.0,"(17, 341, 20, 611, 143, 501, 19, 309, 355, 415, 211, 424, 639, 36, 539)",355.0,17.0,16.0
9287,2123652,8206720,16,,"[(341, 639), (143, 355)]",15.0,727.0,"(17, 341, 20, 611, 36, 501, 19, 309, 143, 415, 211, 424, 639, 355, 539)",355.0,17.0,16.0
9288,2123652,8206720,17,,"[(143, 639), (539, 355)]",56.0,783.0,"(17, 20, 611, 36, 143, 501, 19, 309, 539, 415, 211, 424, 341, 639, 355)",355.0,17.0,16.0
9289,2123652,8206720,18,,"[(143, 639), (539, 355)]",18.0,801.0,"(17, 20, 611, 36, 143, 501, 19, 309, 539, 415, 211, 424, 341, 639, 355)",355.0,17.0,16.0
9290,2123652,8206720,19,,"[(341, 639), (539, 36)]",18.0,819.0,"(17, 341, 20, 611, 539, 501, 19, 309, 355, 415, 211, 424, 639, 143, 36)",355.0,17.0,16.0
9291,2123652,8206720,20,,"[(341, 639)]",26.0,845.0,"(17, 341, 20, 611, 36, 501, 19, 309, 355, 415, 211, 424, 639, 143, 539)",355.0,17.0,16.0
9292,2123652,8206720,21,,[],22.0,867.0,"(17, 639, 20, 36, 611, 501, 309, 19, 415, 355, 211, 424, 341, 143, 539)",355.0,17.0,16.0
9293,2123652,8206720,22,,[],26.0,893.0,"(17, 639, 20, 36, 611, 501, 309, 19, 415, 355, 211, 424, 341, 143, 539)",355.0,17.0,16.0
9294,2123652,8206720,23,,[],22.0,915.0,"(17, 639, 20, 36, 611, 501, 309, 19, 415, 355, 211, 424, 341, 143, 539)",355.0,17.0,16.0
9295,2123652,8206720,24,,"[(341, 309), (143, 415)]",62.0,977.0,"(17, 639, 20, 611, 36, 341, 501, 19, 143, 355, 211, 424, 309, 415, 539)",355.0,17.0,16.0
9296,2123652,8206720,25,,"[(341, 309), (143, 415)]",80.0,1057.0,"(17, 639, 20, 611, 36, 341, 501, 19, 143, 355, 211, 424, 309, 415, 539)",355.0,17.0,16.0
9297,2123652,8206720,26,,"[(341, 639), (539, 611)]",35.0,1092.0,"(17, 341, 20, 36, 539, 501, 19, 309, 355, 415, 211, 424, 639, 143, 611)",355.0,17.0,16.0
9298,2123652,8206720,27,,[],54.0,1146.0,"(17, 639, 20, 36, 611, 501, 309, 19, 415, 355, 211, 424, 341, 143, 539)",355.0,17.0,16.0
9299,2123652,8206720,28,,[],35.0,1181.0,"(17, 639, 20, 36, 611, 501, 309, 19, 415, 355, 211, 424, 341, 143, 539)",355.0,17.0,16.0
9300,2123652,8206720,29,,"[(539, 639)]",5.0,1186.0,"(17, 20, 611, 36, 539, 501, 19, 309, 355, 415, 211, 424, 341, 143, 639)",355.0,17.0,16.0
9301,2123652,8206720,30,,"[(341, 639), (539, 36)]",46.0,1232.0,"(17, 341, 20, 611, 539, 501, 19, 309, 355, 415, 211, 424, 639, 143, 36)",355.0,17.0,16.0
9302,2123652,8206720,31,,"[(341, 36), (539, 19)]",26.0,1258.0,"(17, 639, 20, 611, 341, 501, 539, 309, 355, 415, 211, 424, 36, 143, 19)",355.0,17.0,16.0
9303,2123652,8206720,32,,"[(341, 36)]",51.0,1309.0,"(17, 639, 20, 611, 341, 501, 19, 309, 355, 415, 211, 424, 36, 143, 539)",355.0,17.0,16.0
9304,2123652,8206720,33,,"[(341, 611), (539, 36)]",53.0,1362.0,"(17, 639, 20, 341, 539, 501, 19, 309, 355, 415, 211, 424, 611, 143, 36)",355.0,17.0,16.0
9305,2123652,8206720,34,,"[(341, 639), (539, 501)]",39.0,1401.0,"(17, 341, 20, 611, 36, 539, 19, 309, 355, 415, 211, 424, 639, 143, 501)",355.0,17.0,16.0
9306,2123652,8206720,35,,[],54.0,1455.0,"(17, 639, 20, 36, 611, 501, 309, 19, 415, 355, 211, 424, 341, 143, 539)",355.0,17.0,16.0
9307,2123652,8206720,36,,[],85.0,1540.0,"(17, 639, 20, 36, 611, 501, 309, 19, 415, 355, 211, 424, 341, 143, 539)",355.0,17.0,16.0
9308,2123652,8206720,37,,"[(341, 611), (539, 36)]",82.0,1622.0,"(17, 639, 20, 341, 539, 501, 19, 309, 355, 415, 211, 424, 611, 143, 36)",355.0,17.0,16.0
9309,2123652,8206720,38,,"[(424, 17), (341, 611), (539, 36)]",50.0,1672.0,"(424, 639, 20, 341, 539, 501, 19, 309, 355, 415, 211, 17, 611, 143, 36)",355.0,17.0,16.0
9310,2123652,6883807,1,,[],70.0,70.0,"(17, 430, 405, 131, 19, 134, 304, 303, 297, 355, 343, 275, 495, 51, 603)",355.0,297.0,25.0
9311,2123652,6883807,2,,[],47.0,89.0,"(275, 611, 302, 131, 19, 365, 304, 303, 140, 415, 355, 17, 497, 234, 13)",355.0,415.0,53.0
9312,2123652,6883807,3,,[],20.0,81.0,"(17, 369, 20, 131, 143, 309, 304, 303, 140, 119, 355, 77, 511, 234, 343)",143.0,355.0,60.0
9313,2123652,6883807,4,,[],89.0,162.0,"(291, 369, 511, 131, 140, 143, 304, 504, 309, 119, 355, 77, 20, 234, 523)",355.0,309.0,60.0
9314,2123652,6883807,5,,"[(369, 131), (234, 140)]",32.0,194.0,"(291, 20, 369, 511, 234, 143, 304, 309, 504, 355, 85, 77, 131, 140, 119)",355.0,504.0,55.0
9315,2123652,6883807,6,,[],46.0,236.0,"(291, 20, 511, 131, 108, 143, 365, 504, 309, 119, 355, 77, 369, 234, 85)",355.0,504.0,53.0
9316,2123652,6883807,7,,[],28.0,252.0,"(291, 20, 511, 131, 369, 308, 526, 143, 140, 309, 355, 77, 234, 119, 13)",355.0,308.0,4.0
9317,2123652,6883807,8,,[],51.0,287.0,"(291, 430, 220, 369, 308, 526, 143, 516, 309, 343, 60, 77, 234, 119, 511)",516.0,430.0,5.0
9318,2123652,6883807,9,,[],104.0,387.0,"(291, 430, 220, 511, 308, 504, 143, 516, 309, 343, 60, 77, 234, 225, 369)",516.0,308.0,0.0
9319,2123652,6883807,10,,[],66.0,453.0,"(291, 430, 220, 511, 308, 504, 143, 516, 309, 343, 60, 77, 234, 225, 369)",516.0,308.0,0.0
9320,2123652,6883807,11,,[],29.0,482.0,"(291, 369, 220, 511, 308, 504, 143, 516, 309, 343, 60, 524, 112, 225, 430)",516.0,308.0,2.0
9321,2123652,6883807,12,,"[(112, 511), (225, 504)]",50.0,532.0,"(291, 220, 112, 369, 143, 308, 309, 516, 225, 60, 343, 524, 511, 504, 430)",516.0,308.0,2.0
9322,2123652,6883807,13,,[],43.0,571.0,"(291, 430, 220, 20, 516, 108, 134, 308, 309, 343, 60, 524, 112, 225, 369)",308.0,516.0,8.0
9323,2123652,6883807,14,,[],49.0,604.0,"(230, 430, 220, 20, 303, 516, 134, 308, 309, 85, 415, 524, 29, 225, 369)",308.0,516.0,12.0
9324,2123652,6883807,15,,[],33.0,629.0,"(230, 430, 220, 20, 290, 108, 516, 308, 225, 85, 119, 524, 29, 309, 134)",308.0,516.0,3.0
9325,2123652,6883807,16,,[],52.0,681.0,"(230, 430, 220, 290, 309, 664, 308, 134, 225, 85, 119, 524, 29, 20, 516)",308.0,290.0,13.0
9326,2123652,6883807,17,,"[(29, 430), (20, 225), (516, 85)]",38.0,719.0,"(230, 29, 220, 290, 20, 134, 308, 664, 309, 516, 119, 524, 430, 225, 85)",308.0,290.0,13.0
9327,2123652,6883807,18,,[],62.0,781.0,"(49, 430, 20, 290, 309, 664, 308, 134, 516, 590, 85, 524, 29, 220, 119)",308.0,516.0,5.0
9328,2123652,6883807,19,,[],53.0,830.0,"(524, 31, 20, 290, 309, 526, 308, 134, 516, 119, 85, 49, 29, 220, 590)",308.0,516.0,4.0
9329,2123652,6883807,20,,[],65.0,895.0,"(524, 29, 20, 290, 309, 526, 308, 664, 516, 119, 85, 49, 220, 31, 590)",308.0,290.0,7.0
9330,2123652,6883807,21,,"[(20, 290)]",62.0,941.0,"(524, 29, 313, 20, 664, 294, 526, 43, 50, 135, 590, 49, 290, 220, 85)",526.0,290.0,105.0
9331,2123652,6883807,22,,[],36.0,977.0,"(524, 29, 313, 290, 43, 526, 294, 664, 50, 135, 590, 49, 20, 220, 85)",526.0,290.0,105.0
9332,2123652,6883807,23,,[],50.0,1027.0,"(524, 29, 313, 290, 43, 526, 294, 664, 50, 135, 590, 49, 20, 220, 85)",526.0,290.0,105.0
9333,2123652,6883807,24,,"[(20, 135)]",53.0,1080.0,"(524, 29, 313, 290, 20, 664, 294, 526, 43, 50, 590, 49, 135, 220, 85)",526.0,290.0,105.0
9334,2123652,6883807,25,,[],60.0,1124.0,"(524, 20, 313, 430, 43, 294, 540, 50, 293, 60, 343, 275, 29, 220, 526)",293.0,430.0,75.0
9335,2123652,6883807,26,,"[(29, 313), (220, 294), (526, 293)]",69.0,1193.0,"(524, 29, 20, 430, 220, 540, 43, 50, 526, 60, 343, 275, 313, 294, 293)",293.0,430.0,75.0
9336,2123652,6883807,27,,"[(29, 294)]",80.0,1273.0,"(524, 313, 20, 430, 29, 540, 43, 50, 60, 343, 293, 275, 294, 220, 526)",293.0,430.0,75.0
9337,2123652,6883807,28,,"[(29, 430), (220, 294)]",43.0,1316.0,"(524, 313, 20, 29, 220, 540, 43, 50, 60, 343, 293, 275, 430, 294, 526)",293.0,430.0,75.0
9338,2123652,6883807,29,,"[(526, 540)]",8.0,1324.0,"(524, 313, 20, 430, 526, 294, 43, 50, 60, 343, 293, 275, 29, 220, 540)",293.0,430.0,75.0
9339,2123652,6883807,30,,"[(342, 343)]",53.0,1373.0,"(275, 29, 313, 20, 342, 540, 362, 526, 304, 60, 293, 524, 343, 220, 43)",293.0,304.0,106.0
9340,2123652,6883807,31,,[],72.0,1437.0,"(275, 20, 313, 29, 526, 362, 540, 304, 293, 85, 343, 77, 341, 220, 43)",304.0,526.0,120.0
9341,2123652,6883807,32,,[],43.0,1480.0,"(77, 20, 313, 29, 526, 362, 540, 304, 293, 85, 355, 275, 341, 220, 43)",304.0,362.0,41.0
9342,2123652,6883807,33,,[],69.0,1541.0,"(77, 20, 313, 29, 664, 362, 540, 304, 293, 60, 355, 275, 341, 220, 365)",355.0,304.0,44.0
9343,2123652,6883807,34,,"[(427, 362)]",92.0,1621.0,"(291, 29, 313, 20, 427, 540, 664, 304, 60, 415, 85, 275, 362, 220, 365)",362.0,60.0,94.0
9344,2123652,6883807,35,,"[(427, 353)]",36.0,1657.0,"(291, 29, 313, 20, 427, 540, 365, 304, 60, 415, 85, 275, 353, 220, 664)",353.0,60.0,72.0
9345,2123652,6883807,36,,[],57.0,1710.0,"(291, 20, 313, 29, 353, 362, 540, 304, 85, 60, 415, 275, 369, 220, 664)",60.0,353.0,68.0
9346,2123652,6883807,37,,[],73.0,1771.0,"(291, 20, 313, 234, 19, 362, 540, 304, 355, 60, 415, 275, 369, 220, 664)",355.0,362.0,4.0
9347,2123652,6883807,38,bboost,[],82.0,1853.0,"(291, 20, 313, 369, 353, 362, 540, 304, 355, 60, 415, 275, 234, 220, 664)",355.0,362.0,8.0
9348,2123652,339165,1,,[],61.0,61.0,"(148, 405, 290, 131, 308, 423, 396, 19, 135, 523, 355, 28, 281, 495, 92)",396.0,523.0,0.0
9349,2123652,339165,2,,"[(405, 423)]",41.0,102.0,"(28, 290, 281, 131, 405, 308, 396, 19, 523, 355, 135, 148, 423, 495, 92)",308.0,19.0,0.0
9350,2123652,339165,3,,"[(28, 148)]",51.0,145.0,"(28, 290, 611, 131, 353, 365, 396, 108, 19, 355, 135, 148, 523, 495, 405)",355.0,353.0,18.0
9351,2123652,339165,4,,[],63.0,204.0,"(28, 611, 290, 220, 353, 365, 19, 108, 119, 523, 355, 148, 396, 131, 405)",220.0,108.0,10.0
9352,2123652,339165,5,,"[(405, 290)]",38.0,242.0,"(28, 405, 611, 220, 353, 365, 108, 19, 523, 355, 119, 148, 396, 131, 290)",220.0,108.0,10.0
9353,2123652,339165,6,,"[(28, 148), (19, 140)]",67.0,305.0,"(28, 405, 611, 131, 353, 19, 664, 108, 415, 355, 119, 148, 140, 220, 290)",355.0,415.0,12.0
9354,2123652,339165,7,wildcard,[],33.0,338.0,"(352, 369, 131, 281, 161, 143, 308, 664, 19, 326, 355, 28, 60, 405, 220)",355.0,326.0,0.0
9355,2123652,339165,8,,[],60.0,398.0,"(28, 369, 220, 281, 161, 308, 664, 143, 60, 326, 355, 352, 19, 405, 131)",308.0,60.0,0.0
9356,2123652,339165,9,,[],62.0,460.0,"(28, 369, 220, 281, 161, 308, 664, 143, 60, 326, 355, 352, 19, 405, 131)",308.0,60.0,0.0
9357,2123652,339165,10,,[],49.0,501.0,"(520, 369, 430, 29, 161, 308, 664, 143, 19, 60, 343, 352, 220, 281, 326)",308.0,19.0,28.0
9358,2123652,339165,11,,[],38.0,539.0,"(352, 369, 430, 220, 599, 308, 664, 143, 19, 60, 343, 520, 281, 29, 326)",308.0,369.0,8.0
9359,2123652,339165,12,,"[(369, 29)]",60.0,599.0,"(520, 430, 369, 220, 599, 143, 412, 308, 19, 60, 343, 352, 29, 281, 326)",308.0,412.0,13.0
9360,2123652,339165,13,,[],47.0,642.0,"(424, 29, 430, 220, 599, 308, 412, 19, 85, 60, 343, 520, 369, 143, 281)",308.0,85.0,1.0
9361,2123652,339165,14,,[],72.0,714.0,"(424, 369, 430, 220, 143, 308, 412, 19, 85, 60, 343, 520, 599, 29, 281)",308.0,19.0,1.0
9362,2123652,339165,15,,"[(369, 281), (85, 678)]",29.0,743.0,"(520, 430, 369, 31, 143, 412, 308, 19, 85, 60, 343, 424, 678, 281, 220)",308.0,31.0,6.0
9363,2123652,339165,16,,"[(31, 281), (60, 678)]",50.0,793.0,"(291, 430, 31, 369, 143, 412, 308, 19, 60, 343, 85, 520, 678, 281, 220)",308.0,343.0,5.0
9364,2123652,339165,17,,"[(220, 85)]",52.0,841.0,"(520, 290, 369, 31, 220, 557, 412, 308, 19, 60, 343, 291, 85, 143, 281)",308.0,290.0,0.0
9365,2123652,339165,18,,[],47.0,884.0,"(520, 633, 220, 290, 557, 308, 412, 19, 211, 60, 85, 291, 143, 31, 369)",211.0,60.0,1.0
9366,2123652,339165,19,,[],54.0,938.0,"(291, 633, 369, 290, 31, 557, 308, 412, 19, 60, 85, 520, 220, 211, 143)",290.0,19.0,1.0
9367,2123652,339165,20,,[],75.0,1013.0,"(291, 369, 290, 220, 131, 378, 557, 308, 19, 60, 85, 520, 412, 211, 31)",308.0,19.0,11.0
9368,2123652,339165,21,,"[(369, 378), (220, 355)]",59.0,1064.0,"(520, 532, 131, 31, 369, 220, 412, 349, 19, 60, 85, 291, 378, 355, 557)",349.0,60.0,6.0
9369,2123652,339165,22,,[],52.0,1116.0,"(291, 220, 31, 131, 43, 412, 349, 19, 355, 60, 85, 520, 369, 532, 378)",349.0,43.0,6.0
9370,2123652,339165,23,,[],56.0,1172.0,"(520, 220, 506, 131, 378, 412, 349, 19, 355, 60, 85, 291, 43, 31, 532)",355.0,349.0,1.0
9371,2123652,339165,24,,"[(520, 291), (220, 31), (43, 557)]",73.0,1245.0,"(520, 131, 506, 220, 378, 43, 349, 19, 60, 355, 85, 291, 557, 31, 532)",355.0,557.0,5.0
9372,2123652,339165,25,,"[(520, 291)]",74.0,1315.0,"(520, 298, 131, 342, 220, 43, 349, 19, 60, 355, 85, 291, 557, 31, 378)",355.0,349.0,11.0
9373,2123652,339165,26,,"[(342, 31)]",59.0,1374.0,"(113, 131, 342, 220, 43, 557, 349, 19, 60, 355, 85, 520, 378, 31, 298)",349.0,355.0,18.0
9374,2123652,339165,27,,"[(378, 31)]",56.0,1430.0,"(113, 298, 131, 342, 378, 43, 349, 19, 60, 355, 85, 520, 31, 220, 557)",355.0,349.0,18.0
9375,2123652,339165,28,,[],46.0,1472.0,"(77, 321, 220, 131, 303, 43, 349, 19, 355, 60, 85, 520, 378, 342, 298)",321.0,85.0,5.0
9376,2123652,339165,29,,[],13.0,1481.0,"(520, 321, 220, 511, 378, 43, 516, 19, 355, 60, 85, 77, 303, 342, 298)",516.0,43.0,6.0
9377,2123652,339165,30,,[],44.0,1525.0,"(520, 298, 342, 511, 303, 43, 516, 19, 355, 60, 85, 77, 378, 220, 321)",355.0,516.0,6.0
9378,2123652,339165,31,,"[(220, 342), (378, 19), (321, 60)]",23.0,1548.0,"(520, 298, 511, 220, 321, 43, 303, 516, 378, 355, 85, 77, 19, 342, 60)",355.0,516.0,6.0
9379,2123652,339165,32,,"[(220, 342)]",61.0,1609.0,"(520, 298, 511, 220, 43, 303, 516, 19, 60, 355, 85, 77, 378, 342, 321)",355.0,516.0,6.0
9380,2123652,339165,33,,"[(220, 298), (321, 342)]",46.0,1655.0,"(520, 220, 511, 321, 43, 303, 516, 19, 60, 355, 85, 77, 378, 298, 342)",355.0,516.0,6.0
9381,2123652,339165,34,,"[(77, 520), (220, 511), (378, 43), (321, 516)]",49.0,1704.0,"(77, 298, 220, 342, 321, 378, 303, 19, 60, 355, 85, 520, 43, 511, 516)",355.0,516.0,6.0
9382,2123652,339165,35,,[],58.0,1762.0,"(520, 298, 342, 511, 303, 43, 516, 19, 355, 60, 85, 77, 378, 220, 321)",355.0,516.0,6.0
9383,2123652,339165,36,,[],71.0,1833.0,"(520, 298, 342, 511, 303, 43, 516, 19, 355, 60, 85, 77, 378, 220, 321)",355.0,516.0,6.0
9384,2123652,339165,37,,[],62.0,1895.0,"(520, 298, 342, 511, 303, 43, 516, 19, 355, 60, 85, 77, 378, 220, 321)",355.0,516.0,6.0
9385,2123652,339165,38,,"[(220, 298), (378, 19)]",41.0,1936.0,"(520, 220, 511, 342, 43, 303, 516, 378, 60, 355, 85, 77, 19, 298, 321)",355.0,516.0,6.0
9386,2123652,7106222,1,,[],76.0,76.0,"(49, 342, 20, 290, 526, 19, 373, 603, 297, 355, 211, 80, 255, 574, 238)",355.0,49.0,15.0
9387,2123652,7106222,2,,[],75.0,99.0,"(291, 228, 20, 131, 308, 19, 143, 108, 437, 60, 355, 80, 547, 574, 238)",355.0,19.0,10.0
9388,2123652,7106222,3,,"[(436, 34)]",34.0,97.0,"(352, 29, 195, 131, 436, 19, 516, 143, 108, 355, 415, 520, 34, 119, 42)",355.0,108.0,5.0
9389,2123652,7106222,4,,[],82.0,163.0,"(520, 195, 511, 131, 526, 19, 504, 108, 216, 415, 355, 352, 436, 343, 42)",355.0,108.0,1.0
9390,2123652,7106222,5,,"[(42, 131), (343, 415)]",44.0,207.0,"(520, 511, 195, 42, 526, 19, 216, 504, 108, 355, 343, 352, 436, 415, 131)",355.0,108.0,1.0
9391,2123652,7106222,6,,[],63.0,234.0,"(569, 511, 307, 131, 308, 19, 599, 143, 678, 343, 355, 520, 581, 538, 419)",355.0,143.0,5.0
9392,2123652,7106222,7,,[],68.0,286.0,"(569, 36, 430, 131, 308, 14, 599, 143, 526, 343, 355, 367, 581, 538, 419)",355.0,143.0,9.0
9393,2123652,7106222,8,,[],45.0,319.0,"(569, 36, 430, 220, 504, 14, 516, 143, 526, 60, 355, 367, 581, 538, 419)",60.0,143.0,22.0
9394,2123652,7106222,9,,[],80.0,399.0,"(569, 36, 430, 220, 504, 14, 516, 143, 526, 60, 355, 367, 581, 538, 419)",60.0,143.0,22.0
9395,2123652,7106222,10,,"[(419, 14)]",63.0,462.0,"(569, 220, 36, 430, 419, 504, 526, 516, 143, 355, 60, 367, 581, 538, 14)",355.0,143.0,22.0
9396,2123652,7106222,11,,"[(419, 14)]",44.0,506.0,"(569, 220, 36, 430, 419, 504, 526, 516, 143, 355, 60, 367, 581, 538, 14)",355.0,143.0,22.0
9397,2123652,7106222,12,,"[(419, 504)]",55.0,561.0,"(569, 220, 36, 430, 419, 14, 526, 516, 143, 355, 60, 367, 581, 538, 504)",355.0,143.0,22.0
9398,2123652,7106222,13,,"[(581, 504), (538, 526), (419, 143)]",37.0,598.0,"(569, 220, 36, 430, 581, 419, 14, 516, 538, 355, 60, 367, 504, 526, 143)",355.0,143.0,22.0
9399,2123652,7106222,14,,"[(419, 504)]",69.0,667.0,"(569, 220, 36, 430, 419, 14, 526, 516, 143, 355, 60, 367, 581, 538, 504)",355.0,143.0,22.0
9400,2123652,7106222,15,,"[(419, 36)]",27.0,694.0,"(569, 220, 419, 430, 504, 14, 526, 516, 143, 355, 60, 367, 581, 538, 36)",355.0,143.0,22.0
9401,2123652,7106222,16,,"[(538, 355)]",21.0,695.0,"(101, 522, 290, 430, 353, 14, 526, 19, 309, 538, 60, 367, 581, 355, 27)",355.0,309.0,2.0
9402,2123652,7106222,17,,"[(27, 430), (538, 355)]",53.0,748.0,"(101, 522, 290, 27, 353, 14, 526, 19, 309, 538, 60, 367, 581, 355, 430)",355.0,309.0,2.0
9403,2123652,7106222,18,,"[(27, 522)]",31.0,779.0,"(101, 27, 290, 430, 353, 14, 526, 19, 309, 355, 60, 367, 581, 538, 522)",355.0,309.0,2.0
9404,2123652,7106222,19,,"[(27, 522)]",32.0,811.0,"(101, 27, 290, 430, 353, 14, 526, 19, 309, 355, 60, 367, 581, 538, 522)",355.0,309.0,2.0
9405,2123652,7106222,20,,"[(490, 430)]",61.0,848.0,"(49, 20, 506, 290, 516, 12, 526, 19, 308, 490, 343, 367, 430, 538, 27)",516.0,308.0,1.0
9406,2123652,7106222,21,,"[(506, 290)]",59.0,883.0,"(291, 313, 506, 131, 362, 599, 526, 19, 353, 343, 60, 367, 290, 538, 27)",362.0,353.0,70.0
9407,2123652,7106222,22,,[],48.0,931.0,"(291, 290, 131, 313, 362, 599, 19, 353, 526, 60, 343, 367, 506, 538, 27)",362.0,353.0,70.0
9408,2123652,7106222,23,,[],73.0,1004.0,"(291, 290, 131, 313, 362, 599, 19, 353, 526, 60, 343, 367, 506, 538, 27)",362.0,353.0,70.0
9409,2123652,7106222,24,,[],50.0,1054.0,"(291, 290, 131, 313, 362, 599, 19, 353, 526, 60, 343, 367, 506, 538, 27)",362.0,353.0,70.0
9410,2123652,7106222,25,,"[(27, 290)]",58.0,1112.0,"(291, 313, 27, 131, 362, 599, 526, 19, 353, 343, 60, 367, 506, 538, 290)",362.0,353.0,70.0
9411,2123652,7106222,26,,"[(27, 313)]",66.0,1178.0,"(291, 27, 290, 131, 362, 599, 526, 19, 353, 343, 60, 367, 506, 538, 313)",362.0,353.0,70.0
9412,2123652,7106222,27,,"[(27, 290)]",63.0,1241.0,"(291, 313, 27, 131, 362, 599, 526, 19, 353, 343, 60, 367, 506, 538, 290)",362.0,353.0,70.0
9413,2123652,7106222,28,,"[(506, 290)]",52.0,1293.0,"(291, 313, 506, 131, 362, 599, 526, 19, 353, 343, 60, 367, 290, 538, 27)",362.0,353.0,70.0
9414,2123652,7106222,29,,"[(506, 313)]",9.0,1302.0,"(291, 506, 290, 131, 362, 599, 526, 19, 353, 343, 60, 367, 313, 538, 27)",362.0,353.0,70.0
9415,2123652,7106222,30,,"[(506, 290), (27, 343)]",65.0,1367.0,"(291, 313, 506, 131, 27, 362, 599, 526, 19, 353, 60, 367, 290, 538, 343)",362.0,353.0,70.0
9416,2123652,7106222,31,,"[(506, 290), (27, 131)]",74.0,1441.0,"(291, 313, 506, 27, 362, 599, 526, 19, 353, 343, 60, 367, 290, 538, 131)",362.0,353.0,70.0
9417,2123652,7106222,32,,"[(506, 290), (27, 353)]",51.0,1492.0,"(291, 313, 506, 131, 27, 362, 599, 526, 19, 343, 60, 367, 290, 538, 353)",362.0,353.0,70.0
